Flyplass,ICAO,IATA,airline,flight_id,dom_int,schedule_time,arr_dep,airport,via_airport,gate,code,time,uniqueID,delayed,check_in,delayed_minutes
Oslo lufthavn,ENGM,OSL,SK,SK480,S,2020-01-23T06:40:00Z,D,ARN,NA,D1,D,2020-01-23T06:40:00Z,9073358,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK4472,D,2020-01-23T06:50:00Z,D,KKN,NA,A24,D,2020-01-23T06:48:00Z,9096343,1,6 8,-2
Oslo lufthavn,ENGM,OSL,DY,DY526,D,2020-01-23T06:55:00Z,D,SVG,NA,A23,D,2020-01-23T06:44:00Z,9072646,1,3,-11
Oslo lufthavn,ENGM,OSL,DY,DY360,D,2020-01-23T06:55:00Z,D,EVE,NA,A20,D,2020-01-23T07:00:00Z,9072572,1,3,5
Oslo lufthavn,ENGM,OSL,DY,DY744,D,2020-01-23T06:55:00Z,D,TRD,NA,B4,D,2020-01-23T06:48:00Z,9072743,1,3,-7
Oslo lufthavn,ENGM,OSL,SK,SK336,D,2020-01-23T07:00:00Z,D,TRD,NA,C8,D,2020-01-23T06:58:00Z,9073096,1,6 8,-2
Oslo lufthavn,ENGM,OSL,DY,DY606,D,2020-01-23T07:00:00Z,D,BGO,NA,A21,D,2020-01-23T07:10:00Z,9072688,1,3,10
Oslo lufthavn,ENGM,OSL,DY,DY330,D,2020-01-23T07:00:00Z,D,BDU,NA,A17,D,2020-01-23T06:58:00Z,9072544,1,3,-2
Oslo lufthavn,ENGM,OSL,DY,DY310,D,2020-01-23T07:00:00Z,D,KKN,NA,C9,D,2020-01-23T06:59:00Z,9072528,1,3,-1
Oslo lufthavn,ENGM,OSL,SK,SK4015,D,2020-01-23T07:05:00Z,D,SVG,NA,A6,D,2020-01-23T07:00:00Z,9069148,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK455,S,2020-01-23T07:15:00Z,D,CPH,NA,E8,D,2020-01-23T07:09:00Z,9073311,1,6 8,-6
Oslo lufthavn,ENGM,OSL,SK,SK255,D,2020-01-23T07:15:00Z,D,BGO,NA,A4,D,2020-01-23T07:06:00Z,9073042,1,6 8,-9
Oslo lufthavn,ENGM,OSL,DY,DY1740,S,2020-01-23T07:20:00Z,D,BCN,NA,E9,D,2020-01-23T07:28:00Z,9072494,1,3,8
Oslo lufthavn,ENGM,OSL,KL,KL1142,S,2020-01-23T07:20:00Z,D,AMS,NA,E6,D,2020-01-23T07:46:00Z,9072836,1,8,26
Oslo lufthavn,ENGM,OSL,SK,SK211,D,2020-01-23T07:20:00Z,D,KRS,NA,A2,D,2020-01-23T07:22:00Z,9073001,1,6 8,2
Oslo lufthavn,ENGM,OSL,SK,SK864,S,2020-01-23T07:25:00Z,D,ARN,NA,E11,D,2020-01-23T07:22:00Z,9073387,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY320,D,2020-01-23T07:30:00Z,D,ALF,NA,A8,D,2020-01-23T07:24:00Z,9072532,1,3,-6
Oslo lufthavn,ENGM,OSL,DY,DY1502,S,2020-01-23T07:30:00Z,D,PRG,NA,D2,D,2020-01-23T07:28:00Z,9072478,1,3,-2
Oslo lufthavn,ENGM,OSL,DY,DY1020,S,2020-01-23T07:30:00Z,D,WAW,NA,D4,D,2020-01-23T07:28:00Z,9072420,1,3,-2
Oslo lufthavn,ENGM,OSL,SK,SK4414,D,2020-01-23T07:50:00Z,D,LYR,TOS,A22,D,2020-01-23T08:06:00Z,8972251,1,6 8,16
Oslo lufthavn,ENGM,OSL,SK,SK4017,D,2020-01-23T08:00:00Z,D,SVG,NA,A19,D,2020-01-23T07:53:00Z,9073154,1,6 8,-7
Oslo lufthavn,ENGM,OSL,DY,DY1052,S,2020-01-23T08:00:00Z,D,GDN,NA,D7,D,2020-01-23T08:00:00Z,9072430,1,3,0
Oslo lufthavn,ENGM,OSL,DY,DY1040,S,2020-01-23T08:00:00Z,D,KRK,NA,D9,D,2020-01-23T08:00:00Z,9072428,1,3,0
Oslo lufthavn,ENGM,OSL,SK,SK1455,S,2020-01-23T08:00:00Z,D,CPH,NA,D11,D,2020-01-23T07:59:00Z,9072955,1,6 8,-1
Oslo lufthavn,ENGM,OSL,DY,DY1876,S,2020-01-23T08:05:00Z,D,MXP,NA,D6,D,2020-01-23T08:01:00Z,9072508,1,3,-4
Oslo lufthavn,ENGM,OSL,SK,SK4759,S,2020-01-23T08:10:00Z,D,MUC,NA,D3,D,2020-01-23T08:14:00Z,9015816,1,6 8,4
Oslo lufthavn,ENGM,OSL,SK,SK4412,D,2020-01-23T08:25:00Z,D,TOS,NA,A6,D,2020-01-23T08:39:00Z,9073260,1,6 8,14
Oslo lufthavn,ENGM,OSL,SK,SK7101,S,2020-01-23T08:30:00Z,D,VRN,NA,D1,D,2020-01-23T08:34:00Z,9073372,1,10,4
Oslo lufthavn,ENGM,OSL,DY,DY1602,S,2020-01-23T08:30:00Z,D,GVA,NA,D2,D,2020-01-23T08:33:00Z,9072482,1,3,3
Oslo lufthavn,ENGM,OSL,DY,DY1362,I,2020-01-23T08:30:00Z,D,DUB,NA,F13,D,2020-01-23T08:37:00Z,9072468,1,3,7
Oslo lufthavn,ENGM,OSL,DY,DY608,D,2020-01-23T08:40:00Z,D,BGO,NA,A12,D,2020-01-23T08:31:00Z,9072692,1,3,-9
Oslo lufthavn,ENGM,OSL,DY,DY752,D,2020-01-23T08:40:00Z,D,TRD,NA,A10,D,2020-01-23T08:34:00Z,9072753,1,3,-6
Oslo lufthavn,ENGM,OSL,SK,SK4106,D,2020-01-23T08:40:00Z,D,BOO,NA,B2,D,2020-01-23T08:43:00Z,9073184,1,6 8,3
Oslo lufthavn,ENGM,OSL,DY,DY1550,S,2020-01-23T08:45:00Z,D,BUD,NA,E3,D,2020-01-23T09:29:00Z,9072480,1,3,44
Oslo lufthavn,ENGM,OSL,DY,DY1816,S,2020-01-23T08:50:00Z,D,LPA,NA,D5,D,2020-01-23T08:59:00Z,9072500,1,3,9
Oslo lufthavn,ENGM,OSL,SK,SK257,D,2020-01-23T08:50:00Z,D,BGO,NA,A21,D,2020-01-23T08:55:00Z,9103623,1,NA,5
Oslo lufthavn,ENGM,OSL,SK,SK484,S,2020-01-23T08:55:00Z,D,ARN,NA,D4,D,2020-01-23T08:48:00Z,9073361,1,6 8,-7
Oslo lufthavn,ENGM,OSL,SK,SK4609,I,2020-01-23T08:55:00Z,D,MAN,NA,F19,D,2020-01-23T08:49:00Z,9073344,1,6 8,-6
Oslo lufthavn,ENGM,OSL,SK,SK907,I,2020-01-23T09:00:00Z,D,EWR,NA,F16,D,2020-01-23T08:55:00Z,9073396,1,7,-5
Oslo lufthavn,ENGM,OSL,SK,SK338,D,2020-01-23T09:00:00Z,D,TRD,NA,A2,D,2020-01-23T08:59:00Z,8972231,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK837,S,2020-01-23T09:00:00Z,D,CDG,NA,E8,D,2020-01-23T09:03:00Z,9004892,1,6 8,3
Oslo lufthavn,ENGM,OSL,DY,DY1072,S,2020-01-23T09:10:00Z,D,RIX,NA,D7,D,2020-01-23T09:12:00Z,9072432,1,3,2
Oslo lufthavn,ENGM,OSL,DY,DY1082,S,2020-01-23T09:15:00Z,D,VNO,NA,D10,D,2020-01-23T09:07:00Z,9072434,1,3,-8
Oslo lufthavn,ENGM,OSL,SK,SK4416,D,2020-01-23T09:25:00Z,D,TOS,NA,A19,D,2020-01-23T09:21:00Z,9073262,1,6 8,-4
Oslo lufthavn,ENGM,OSL,DY,DY1640,I,2020-01-23T09:25:00Z,D,EDI,NA,F15,D,2020-01-23T09:40:00Z,9072486,1,3,15
Oslo lufthavn,ENGM,OSL,DY,DY812,S,2020-01-23T09:50:00Z,D,ARN,NA,D9,D,2020-01-23T09:51:00Z,9072793,1,3,1
Oslo lufthavn,ENGM,OSL,SK,SK4546,D,2020-01-23T10:00:00Z,D,ALF,NA,B6,D,2020-01-23T10:01:00Z,9052980,1,6 8,1
Oslo lufthavn,ENGM,OSL,WF,WF187,D,2020-01-23T10:00:00Z,D,FDE,NA,A25,D,2020-01-23T09:56:00Z,9073601,1,6 8,-4
Oslo lufthavn,ENGM,OSL,DY,DY532,D,2020-01-23T10:00:00Z,D,SVG,NA,A10,D,2020-01-23T09:50:00Z,9072650,1,3,-10
Oslo lufthavn,ENGM,OSL,DY,DY614,D,2020-01-23T10:10:00Z,D,BGO,NA,C4,D,2020-01-23T10:05:00Z,9072700,1,3,-5
Oslo lufthavn,ENGM,OSL,DY,DY1104,S,2020-01-23T10:10:00Z,D,SXF,NA,D2,D,2020-01-23T10:26:00Z,9072440,1,3,16
Oslo lufthavn,ENGM,OSL,WF,WF127,D,2020-01-23T10:30:00Z,D,FRO,NA,A23,D,2020-01-23T10:30:00Z,9073519,1,6 8,0
Oslo lufthavn,ENGM,OSL,DY,DY374,D,2020-01-23T10:30:00Z,D,TOS,NA,A8,D,2020-01-23T10:29:00Z,9072594,1,3,-1
Oslo lufthavn,ENGM,OSL,WF,WF149,D,2020-01-23T10:40:00Z,D,OSL,"SOG,SDN",A27,D,2020-01-23T10:40:00Z,9073547,1,6 8,0
Oslo lufthavn,ENGM,OSL,KL,KL1144,S,2020-01-23T10:40:00Z,D,AMS,NA,E9,D,2020-01-23T10:32:00Z,9072838,1,8,-8
Oslo lufthavn,ENGM,OSL,SK,SK868,S,2020-01-23T10:45:00Z,D,ARN,NA,E2,D,2020-01-23T10:39:00Z,9073389,1,6 8,-6
Oslo lufthavn,ENGM,OSL,SK,SK4112,D,2020-01-23T10:50:00Z,D,BOO,NA,C8,D,2020-01-23T10:45:00Z,9073190,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK342,D,2020-01-23T10:50:00Z,D,TRD,NA,A18,D,2020-01-23T10:52:00Z,9073102,1,6 8,2
Oslo lufthavn,ENGM,OSL,SK,SK213,D,2020-01-23T10:55:00Z,D,KRS,NA,A20,D,2020-01-23T10:54:00Z,9073005,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK2303,D,2020-01-23T11:00:00Z,D,KSU,NA,A12,D,2020-01-23T10:55:00Z,9073023,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK1320,D,2020-01-23T11:00:00Z,D,AES,NA,A4,D,2020-01-23T10:55:00Z,9072945,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK805,I,2020-01-23T11:10:00Z,D,LHR,NA,F13,D,2020-01-23T12:20:00Z,9073376,1,6 8,70
Oslo lufthavn,ENGM,OSL,DY,DY1126,S,2020-01-23T11:10:00Z,D,HAM,NA,D7,D,2020-01-23T11:02:00Z,9072444,1,3,-8
Oslo lufthavn,ENGM,OSL,SK,SK4025,D,2020-01-23T11:10:00Z,D,SVG,NA,A15,D,2020-01-23T11:05:00Z,9069152,1,6 8,-5
Oslo lufthavn,ENGM,OSL,DY,DY612,D,2020-01-23T11:20:00Z,D,BGO,NA,A22,D,2020-01-23T11:16:00Z,9072698,1,3,-4
Oslo lufthavn,ENGM,OSL,DY,DY754,D,2020-01-23T11:20:00Z,D,TRD,NA,A2,D,2020-01-23T11:16:00Z,9072755,1,3,-4
Oslo lufthavn,ENGM,OSL,DY,DY362,D,2020-01-23T11:25:00Z,D,EVE,NA,A10,D,2020-01-23T11:23:00Z,9072576,1,3,-2
Oslo lufthavn,ENGM,OSL,SK,SK344,D,2020-01-23T11:30:00Z,D,TRD,NA,A6,D,2020-01-23T11:29:00Z,9073104,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK1469,S,2020-01-23T11:35:00Z,D,CPH,NA,D5,D,2020-01-23T11:32:00Z,9072964,1,6 8,-3
Oslo lufthavn,ENGM,OSL,SK,SK267,D,2020-01-23T11:35:00Z,D,BGO,NA,B2,D,2020-01-23T11:28:00Z,9073050,1,6 8,-7
Oslo lufthavn,ENGM,OSL,DY,DY940,S,2020-01-23T11:45:00Z,D,CPH,NA,D2,D,2020-01-23T11:37:00Z,9072803,1,3,-8
Oslo lufthavn,ENGM,OSL,SK,SK4418,D,2020-01-23T11:50:00Z,D,TOS,NA,C9,D,2020-01-23T12:12:00Z,9073266,1,6 8,22
Oslo lufthavn,ENGM,OSL,SK,SK2702,S,2020-01-23T12:00:00Z,D,HEL,NA,D3,D,2020-01-23T12:01:00Z,9052954,1,6 8,1
Oslo lufthavn,ENGM,OSL,SK,SK312,D,2020-01-23T12:05:00Z,D,HAU,NA,A21,D,2020-01-23T12:04:00Z,9073080,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK215,D,2020-01-23T12:25:00Z,D,KRS,NA,A8,D,2020-01-23T12:21:00Z,9073009,1,6 8,-4
Oslo lufthavn,ENGM,OSL,DY,DY534,D,2020-01-23T12:25:00Z,D,SVG,NA,C6,D,2020-01-23T12:21:00Z,9072652,1,3,-4
Oslo lufthavn,ENGM,OSL,DY,DY7251,I,2020-01-23T12:30:00Z,D,KBV,NA,F12,D,2020-01-23T12:28:00Z,9072734,1,3,-2
Oslo lufthavn,ENGM,OSL,WF,WF173,D,2020-01-23T12:40:00Z,D,HOV,NA,A26,D,2020-01-23T12:39:00Z,9073579,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK354,D,2020-01-23T12:40:00Z,D,TRD,NA,B5,D,2020-01-23T12:39:00Z,9103673,1,NA,-1
Oslo lufthavn,ENGM,OSL,DY,DY334,D,2020-01-23T12:45:00Z,D,BDU,NA,A20,D,2020-01-23T12:37:00Z,9072550,1,3,-8
Oslo lufthavn,ENGM,OSL,DY,DY756,D,2020-01-23T12:45:00Z,D,TRD,NA,C2,D,2020-01-23T12:39:00Z,9072757,1,3,-6
Oslo lufthavn,ENGM,OSL,SK,SK269,D,2020-01-23T12:45:00Z,D,BGO,NA,B7,D,2020-01-23T12:48:00Z,9065617,1,6 8,3
Oslo lufthavn,ENGM,OSL,SK,SK496,S,2020-01-23T12:55:00Z,D,ARN,NA,D1,D,2020-01-23T12:49:00Z,9073370,1,6 8,-6
Oslo lufthavn,ENGM,OSL,SK,SK4031,D,2020-01-23T13:00:00Z,D,SVG,NA,A4,D,2020-01-23T13:00:00Z,9103661,1,NA,0
Oslo lufthavn,ENGM,OSL,WF,WF056,D,2020-01-23T13:00:00Z,D,RRS,NA,A25,D,2020-01-23T12:57:00Z,9073477,1,6 8,-3
Oslo lufthavn,ENGM,OSL,SK,SK809,I,2020-01-23T13:00:00Z,D,LHR,NA,F16,D,2020-01-23T12:54:00Z,9073378,1,6 8,-6
Oslo lufthavn,ENGM,OSL,DY,DY816,S,2020-01-23T13:00:00Z,D,ARN,NA,D8,D,2020-01-23T12:59:00Z,9072795,1,3,-1
Oslo lufthavn,ENGM,OSL,SK,SK1322,D,2020-01-23T13:05:00Z,D,AES,NA,A2,D,2020-01-23T12:57:00Z,9103685,1,NA,-8
Oslo lufthavn,ENGM,OSL,DY,DY410,D,2020-01-23T13:05:00Z,D,AES,NA,A6,D,2020-01-23T12:53:00Z,9072610,1,3,-12
Oslo lufthavn,ENGM,OSL,DY,DY378,D,2020-01-23T13:05:00Z,D,TOS,NA,A15,D,2020-01-23T12:58:00Z,9072598,1,3,-7
Oslo lufthavn,ENGM,OSL,SK,SK1471,S,2020-01-23T13:10:00Z,D,CPH,NA,E11,D,2020-01-23T13:01:00Z,9072966,1,6 8,-9
Oslo lufthavn,ENGM,OSL,WF,WF332,S,2020-01-23T13:15:00Z,D,GOT,NA,E7,D,2020-01-23T13:10:00Z,9073636,1,6 8,-5
Oslo lufthavn,ENGM,OSL,DY,DY536,D,2020-01-23T13:15:00Z,D,SVG,NA,A12,D,2020-01-23T13:03:00Z,9072656,1,3,-12
Oslo lufthavn,ENGM,OSL,DY,DY1258,S,2020-01-23T13:30:00Z,D,AMS,NA,E9,D,2020-01-23T13:18:00Z,9072454,1,3,-12
Oslo lufthavn,ENGM,OSL,DY,DY346,D,2020-01-23T13:30:00Z,D,BOO,NA,C6,D,2020-01-23T13:26:00Z,9072562,1,3,-4
Oslo lufthavn,ENGM,OSL,SK,SK4116,D,2020-01-23T13:35:00Z,D,BOO,NA,C3,D,2020-01-23T13:32:00Z,9073194,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY758,D,2020-01-23T13:40:00Z,D,TRD,NA,A10,D,2020-01-23T13:35:00Z,9072761,1,3,-5
Oslo lufthavn,ENGM,OSL,WF,WF193,D,2020-01-23T13:40:00Z,D,FDE,NA,A26,D,2020-01-23T13:41:00Z,9073605,1,6 8,1
Oslo lufthavn,ENGM,OSL,SK,SK362,D,2020-01-23T13:40:00Z,D,TRD,NA,A19,D,2020-01-23T13:37:00Z,9073118,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY1156,S,2020-01-23T13:40:00Z,D,MUC,NA,D4,D,2020-01-23T13:37:00Z,9072446,1,3,-3
Oslo lufthavn,ENGM,OSL,DY,DY618,D,2020-01-23T13:40:00Z,D,BGO,NA,C5,D,2020-01-23T13:33:00Z,9072704,1,3,-7
Oslo lufthavn,ENGM,OSL,SK,SK4524,D,2020-01-23T13:50:00Z,D,MOL,NA,A8,D,2020-01-23T13:49:00Z,9073304,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK4035,D,2020-01-23T13:55:00Z,D,SVG,NA,A6,D,2020-01-23T13:58:00Z,9052958,1,6 8,3
Oslo lufthavn,ENGM,OSL,SK,SK1905,S,2020-01-23T14:00:00Z,D,BLL,NA,E6,D,2020-01-23T14:00:00Z,9072987,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK1921,S,2020-01-23T14:00:00Z,D,AAL,NA,E5,D,2020-01-23T14:00:00Z,9072989,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK882,S,2020-01-23T14:00:00Z,D,ARN,NA,D8,D,2020-01-23T13:59:00Z,9073390,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK4094,D,2020-01-23T14:05:00Z,D,EVE,NA,B3,D,2020-01-23T14:07:00Z,9052708,1,6 8,2
Oslo lufthavn,ENGM,OSL,SK,SK273,D,2020-01-23T14:10:00Z,D,BGO,NA,C9,D,2020-01-23T14:16:00Z,9073054,1,6 8,6
Oslo lufthavn,ENGM,OSL,SK,SK459,S,2020-01-23T14:10:00Z,D,CPH,NA,E11,D,2020-01-23T14:08:00Z,9073341,1,6 8,-2
Oslo lufthavn,ENGM,OSL,SK,SK4745,S,2020-01-23T14:15:00Z,D,BRU,NA,D1,D,2020-01-23T14:19:00Z,9052964,1,6 8,4
Oslo lufthavn,ENGM,OSL,DY,DY538,D,2020-01-23T14:15:00Z,D,SVG,NA,B6,D,2020-01-23T14:05:00Z,9072660,1,3,-10
Oslo lufthavn,ENGM,OSL,SK,SK4039,D,2020-01-23T14:20:00Z,D,SVG,NA,A4,D,2020-01-23T14:16:00Z,9073160,1,6 8,-4
Oslo lufthavn,ENGM,OSL,DY,DY760,D,2020-01-23T14:20:00Z,D,TRD,NA,A21,D,2020-01-23T14:08:00Z,9072763,1,3,-12
Oslo lufthavn,ENGM,OSL,DY,DY620,D,2020-01-23T14:20:00Z,D,BGO,NA,A20,D,2020-01-23T14:09:00Z,9072706,1,3,-11
Oslo lufthavn,ENGM,OSL,DY,DY1872,S,2020-01-23T14:25:00Z,D,FCO,NA,D10,D,2020-01-23T15:04:00Z,9072506,1,3,39
Oslo lufthavn,ENGM,OSL,SK,SK818,S,2020-01-23T14:25:00Z,D,DUS,NA,E7,D,2020-01-23T14:33:00Z,9103665,1,NA,8
Oslo lufthavn,ENGM,OSL,SK,SK358,D,2020-01-23T14:25:00Z,D,TRD,NA,A2,D,2020-01-23T14:26:00Z,9073112,1,6 8,1
Oslo lufthavn,ENGM,OSL,SK,SK4424,D,2020-01-23T14:25:00Z,D,TOS,NA,B1,D,2020-01-23T14:33:00Z,9073272,1,6 8,8
Oslo lufthavn,ENGM,OSL,DY,DY190,D,2020-01-23T14:30:00Z,D,HAU,NA,C2,D,2020-01-23T14:22:00Z,9072510,1,3,-8
Oslo lufthavn,ENGM,OSL,SK,SK827,S,2020-01-23T14:30:00Z,D,AMS,NA,D7,D,2020-01-23T14:29:00Z,9103615,1,NA,-1
Oslo lufthavn,ENGM,OSL,WF,WF135,D,2020-01-23T14:40:00Z,D,FRO,NA,A25,D,2020-01-23T14:37:00Z,9073523,1,6 8,-3
Oslo lufthavn,ENGM,OSL,WF,WF175,D,2020-01-23T14:45:00Z,D,BGO,HOV,A27,D,2020-01-23T14:45:00Z,9073583,1,6 8,0
Oslo lufthavn,ENGM,OSL,DY,DY762,D,2020-01-23T14:55:00Z,D,TRD,NA,B2,D,2020-01-23T15:01:00Z,9072767,1,3,6
Oslo lufthavn,ENGM,OSL,DY,DY276,D,2020-01-23T14:55:00Z,D,KRS,NA,A15,D,2020-01-23T14:55:00Z,9072522,1,3,0
Oslo lufthavn,ENGM,OSL,DY,DY622,D,2020-01-23T14:55:00Z,D,BGO,NA,C6,D,2020-01-23T15:08:00Z,9072708,1,3,13
Oslo lufthavn,ENGM,OSL,SK,SK277,D,2020-01-23T15:00:00Z,D,BGO,NA,A12,D,2020-01-23T14:57:00Z,9073056,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY820,S,2020-01-23T15:00:00Z,D,ARN,NA,E11,D,2020-01-23T15:06:00Z,9072797,1,3,6
Oslo lufthavn,ENGM,OSL,DY,DY430,D,2020-01-23T15:00:00Z,D,MOL,NA,C3,D,2020-01-23T14:51:00Z,9072630,1,3,-9
Oslo lufthavn,ENGM,OSL,SK,SK364,D,2020-01-23T15:00:00Z,D,TRD,NA,B5,D,2020-01-23T15:00:00Z,9073120,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK316,D,2020-01-23T15:00:00Z,D,HAU,NA,A8,D,2020-01-23T15:03:00Z,9073084,1,6 8,3
Oslo lufthavn,ENGM,OSL,KL,KL1148,S,2020-01-23T15:00:00Z,D,AMS,NA,D4,D,2020-01-23T14:51:00Z,8924714,1,8,-9
Oslo lufthavn,ENGM,OSL,SK,SK221,D,2020-01-23T15:00:00Z,D,KRS,NA,A19,D,2020-01-23T14:53:00Z,9073013,1,6 8,-7
Oslo lufthavn,ENGM,OSL,SK,SK811,I,2020-01-23T15:05:00Z,D,LHR,NA,F12,D,2020-01-23T15:02:00Z,9073380,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY540,D,2020-01-23T15:05:00Z,D,SVG,NA,C9,D,2020-01-23T15:06:00Z,9072662,1,3,1
Oslo lufthavn,ENGM,OSL,DY,DY328,D,2020-01-23T15:10:00Z,D,ALF,TOS,B3,D,2020-01-23T15:12:00Z,9072540,1,3,2
Oslo lufthavn,ENGM,OSL,SK,SK4430,D,2020-01-23T15:10:00Z,D,TOS,NA,A6,D,2020-01-23T15:13:00Z,9073274,1,6 8,3
Oslo lufthavn,ENGM,OSL,SK,SK1326,D,2020-01-23T15:10:00Z,D,AES,NA,A4,D,2020-01-23T15:15:00Z,9052984,1,6 8,5
Oslo lufthavn,ENGM,OSL,SK,SK1465,S,2020-01-23T15:15:00Z,D,CPH,NA,E9,D,2020-01-23T15:15:00Z,9072962,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK488,S,2020-01-23T15:15:00Z,D,ARN,NA,E2,D,2020-01-23T15:11:00Z,9073365,1,6 8,-4
Oslo lufthavn,ENGM,OSL,SK,SK4043,D,2020-01-23T15:15:00Z,D,SVG,NA,A10,D,2020-01-23T15:21:00Z,9073164,1,6 8,6
Oslo lufthavn,ENGM,OSL,DY,DY948,S,2020-01-23T15:25:00Z,D,CPH,NA,D8,D,2020-01-23T15:19:00Z,9072805,1,3,-6
Oslo lufthavn,ENGM,OSL,DY,DY350,D,2020-01-23T15:30:00Z,D,BOO,NA,A15,D,2020-01-23T15:29:00Z,9072566,1,3,-1
Oslo lufthavn,ENGM,OSL,DY,DY1404,S,2020-01-23T15:30:00Z,D,NCE,NA,D5,D,2020-01-23T15:38:00Z,9072472,1,3,8
Oslo lufthavn,ENGM,OSL,SK,SK4122,D,2020-01-23T15:30:00Z,D,BOO,NA,A20,D,2020-01-23T15:37:00Z,9065621,1,6 8,7
Oslo lufthavn,ENGM,OSL,SK,SK348,D,2020-01-23T15:30:00Z,D,TRD,NA,C1,D,2020-01-23T15:33:00Z,9004894,1,6 8,3
Oslo lufthavn,ENGM,OSL,WF,WF155,D,2020-01-23T15:30:00Z,D,BGO,SOG,A26,D,2020-01-23T15:31:00Z,9073559,1,6 8,1
Oslo lufthavn,ENGM,OSL,DY,DY624,D,2020-01-23T15:40:00Z,D,BGO,NA,A21,D,2020-01-23T15:36:00Z,9072712,1,3,-4
Oslo lufthavn,ENGM,OSL,WF,WF195,D,2020-01-23T15:40:00Z,D,BGO,FDE,A27,D,2020-01-23T15:51:00Z,9073609,1,6 8,11
Oslo lufthavn,ENGM,OSL,DY,DY764,D,2020-01-23T15:45:00Z,D,TRD,NA,A12,D,2020-01-23T15:39:00Z,9072771,1,3,-6
Oslo lufthavn,ENGM,OSL,SK,SK281,D,2020-01-23T15:45:00Z,D,BGO,NA,A8,D,2020-01-23T16:05:00Z,9103667,1,NA,20
Oslo lufthavn,ENGM,OSL,SK,SK884,S,2020-01-23T15:50:00Z,D,ARN,NA,D7,D,2020-01-23T15:44:00Z,9073392,1,6 8,-6
Oslo lufthavn,ENGM,OSL,DY,DY1498,S,2020-01-23T15:55:00Z,D,CDG,NA,E15,D,2020-01-23T16:01:00Z,9072476,1,3,6
Oslo lufthavn,ENGM,OSL,DY,DY366,D,2020-01-23T15:55:00Z,D,EVE,NA,A15,D,2020-01-23T16:23:00Z,9072582,1,3,28
Oslo lufthavn,ENGM,OSL,DY,DY414,D,2020-01-23T15:55:00Z,D,AES,NA,C4,D,2020-01-23T15:56:00Z,9072618,1,3,1
Oslo lufthavn,ENGM,OSL,SK,SK461,S,2020-01-23T16:00:00Z,D,CPH,NA,D3,D,2020-01-23T15:57:00Z,9073345,1,6 8,-3
Oslo lufthavn,ENGM,OSL,SK,SK4045,D,2020-01-23T16:00:00Z,D,SVG,NA,A2,D,2020-01-23T16:07:00Z,9073166,1,6 8,7
Oslo lufthavn,ENGM,OSL,DY,DY1108,S,2020-01-23T16:00:00Z,D,SXF,NA,D2,D,2020-01-23T16:13:00Z,9072442,1,3,13
Oslo lufthavn,ENGM,OSL,DY,DY822,S,2020-01-23T16:00:00Z,D,ARN,NA,D9,D,2020-01-23T15:54:00Z,9072799,1,3,-6
Oslo lufthavn,ENGM,OSL,SK,SK366,D,2020-01-23T16:05:00Z,D,TRD,NA,A24,D,2020-01-23T16:01:00Z,9073122,1,6 8,-4
Oslo lufthavn,ENGM,OSL,SK,SK1484,S,2020-01-23T16:10:00Z,D,ARN,NA,E8,D,2020-01-23T16:08:00Z,9072971,1,6 8,-2
Oslo lufthavn,ENGM,OSL,DY,DY544,D,2020-01-23T16:10:00Z,D,SVG,NA,C6,D,2020-01-23T16:01:00Z,9072668,1,3,-9
Oslo lufthavn,ENGM,OSL,WF,WF336,S,2020-01-23T16:15:00Z,D,GOT,NA,E7,D,2020-01-23T16:07:00Z,9073638,1,6 8,-8
Oslo lufthavn,ENGM,OSL,SK,SK2305,D,2020-01-23T16:15:00Z,D,KSU,NA,A22,D,2020-01-23T16:11:00Z,8972239,1,6 8,-4
Oslo lufthavn,ENGM,OSL,SK,SK841,S,2020-01-23T16:15:00Z,D,ZRH,NA,D10,D,2020-01-23T16:22:00Z,9052956,1,6 8,7
Oslo lufthavn,ENGM,OSL,DY,DY626,D,2020-01-23T16:20:00Z,D,BGO,NA,A10,D,2020-01-23T16:15:00Z,9072716,1,3,-5
